Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Region,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
890,59,Male,Belt,Accessories,24,Arizona,West,S,Olive,Fall,2.6,Yes,Venmo,Free Shipping,Yes,Yes,17,Venmo,Weekly
891,52,Male,Gloves,Accessories,31,New York,Northeast,S,Purple,Spring,2.9,Yes,Credit Card,2-Day Shipping,Yes,Yes,10,Credit Card,Monthly
892,20,Male,Skirt,Clothing,24,Pennsylvania,Northeast,S,Lavender,Summer,2.6,Yes,Venmo,Store Pickup,Yes,Yes,5,PayPal,Every 3 Months
893,31,Male,Shorts,Clothing,95,New Mexico,West,L,Gray,Summer,4.8,Yes,Venmo,Free Shipping,Yes,Yes,13,Debit Card,Monthly
894,33,Male,Backpack,Accessories,97,Nebraska,Midwest,M,Red,Spring,4.9,Yes,Debit Card,Express,Yes,Yes,10,Venmo,Monthly
895,44,Male,Hoodie,Clothing,77,Wyoming,West,L,Purple,Spring,4.3,Yes,Venmo,Free Shipping,Yes,Yes,12,Debit Card,Quarterly
896,40,Male,Hat,Accessories,94,Mississippi,South,XL,Olive,Spring,4.8,Yes,Debit Card,Next Day Air,Yes,Yes,14,Debit Card,Quarterly
897,69,Male,Jewelry,Accessories,67,Arkansas,South,M,Lavender,Spring,4,Yes,Credit Card,Express,Yes,Yes,6,Cash,Fortnightly
898,29,Male,Shirt,Clothing,60,Illinois,Midwest,M,Gray,Spring,3.7,Yes,PayPal,Express,Yes,Yes,18,Venmo,Weekly
899,54,Male,Belt,Accessories,64,Nevada,West,L,Red,Spring,3.9,Yes,Credit Card,2-Day Shipping,Yes,Yes,14,Bank Transfer,Every 3 Months
900,65,Male,Sweater,Clothing,39,Rhode Island,Northeast,M,Peach,Summer,3.1,Yes,Debit Card,Standard,Yes,Yes,12,PayPal,Annually
901,54,Male,Hat,Accessories,88,West Virginia,South,L,Gray,Fall,4.6,Yes,Cash,Free Shipping,Yes,Yes,20,Bank Transfer,Quarterly
902,60,Male,Scarf,Accessories,43,Missouri,Midwest,L,Violet,Summer,3.3,Yes,Debit Card,2-Day Shipping,Yes,Yes,14,Cash,Monthly
903,43,Male,Hat,Accessories,41,Kentucky,Midwest,M,Beige,Summer,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,9,Cash,Monthly
904,44,Male,Jacket,Outerwear,72,Washington,West,M,Blue,Winter,4.1,Yes,Bank Transfer,Express,Yes,Yes,9,PayPal,Quarterly
905,69,Male,T-shirt,Clothing,25,Alaska,West,L,Magenta,Spring,2.7,Yes,Credit Card,Free Shipping,Yes,Yes,20,PayPal,Every 3 Months
906,46,Male,Dress,Clothing,55,Mississippi,South,S,Cyan,Spring,3.6,Yes,Credit Card,Standard,Yes,Yes,14,Venmo,Annually
907,41,Male,Pants,Clothing,20,South Carolina,South,M,Red,Spring,2.5,Yes,Debit Card,Standard,Yes,Yes,11,Debit Card,Bi-Weekly
908,32,Male,Sweater,Clothing,65,Missouri,Midwest,L,Cyan,Winter,3.9,Yes,PayPal,Express,Yes,Yes,9,Credit Card,Bi-Weekly
909,26,Male,Sunglasses,Accessories,27,New Jersey,Northeast,M,Turquoise,Winter,2.7,Yes,Cash,Free Shipping,Yes,Yes,20,PayPal,Every 3 Months
910,61,Male,Belt,Accessories,20,Louisiana,South,L,Silver,Fall,2.5,Yes,Debit Card,Express,Yes,Yes,11,PayPal,Weekly
911,49,Male,Hoodie,Clothing,33,South Carolina,South,S,Pink,Spring,2.9,Yes,Bank Transfer,Express,Yes,Yes,5,Credit Card,Monthly
912,53,Male,Pants,Clothing,90,Vermont,Northeast,M,Black,Winter,4.6,Yes,Cash,2-Day Shipping,Yes,Yes,15,Bank Transfer,Quarterly
913,24,Male,Hoodie,Clothing,89,Arkansas,South,M,Green,Winter,4.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,11,Bank Transfer,Monthly
914,37,Male,Sneakers,Footwear,68,Utah,West,M,Yellow,Fall,4,Yes,Bank Transfer,Next Day Air,Yes,Yes,9,Cash,Every 3 Months
915,43,Male,Dress,Clothing,53,Washington,West,L,Purple,Summer,3.5,Yes,PayPal,Standard,Yes,Yes,13,Venmo,Every 3 Months
916,31,Male,Dress,Clothing,96,Rhode Island,Northeast,L,Purple,Winter,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,4,Credit Card,Fortnightly
917,49,Male,Jeans,Clothing,20,Illinois,Midwest,S,Blue,Spring,2.5,Yes,Cash,Standard,Yes,Yes,7,Venmo,Monthly
918,69,Male,Sweater,Clothing,64,Missouri,Midwest,M,Maroon,Spring,3.9,Yes,Debit Card,Standard,Yes,Yes,13,Bank Transfer,Quarterly
919,65,Male,Shorts,Clothing,26,North Carolina,South,M,Orange,Spring,2.7,Yes,Cash,2-Day Shipping,Yes,Yes,8,Cash,Fortnightly
920,41,Male,Shirt,Clothing,42,Massachusetts,Northeast,L,Green,Winter,3.2,Yes,PayPal,2-Day Shipping,Yes,Yes,16,Debit Card,Bi-Weekly
921,37,Male,Belt,Accessories,34,Arkansas,South,XL,Gold,Summer,3,Yes,Credit Card,Free Shipping,Yes,Yes,16,Cash,Weekly
922,70,Male,Coat,Outerwear,60,South Dakota,Midwest,L,Silver,Summer,3.8,Yes,Venmo,Express,Yes,Yes,5,PayPal,Weekly
923,63,Male,Sneakers,Footwear,25,Georgia,South,M,Cyan,Fall,2.7,Yes,Venmo,Standard,Yes,Yes,12,Credit Card,Monthly
924,55,Male,Shirt,Clothing,23,Arkansas,South,M,Silver,Spring,2.6,Yes,PayPal,2-Day Shipping,Yes,Yes,5,PayPal,Weekly
925,52,Male,Socks,Clothing,98,Kansas,Midwest,XL,Beige,Winter,4.9,Yes,Credit Card,Standard,Yes,Yes,16,Cash,Quarterly
926,22,Male,Jeans,Clothing,40,Arizona,West,L,Teal,Winter,3.2,Yes,Credit Card,Express,Yes,Yes,18,Cash,Monthly
927,54,Male,Jeans,Clothing,95,Massachusetts,Northeast,XL,Green,Spring,4.8,Yes,PayPal,Express,Yes,Yes,13,Cash,Bi-Weekly
928,28,Male,Sneakers,Footwear,27,New Mexico,West,L,Black,Summer,2.7,Yes,Bank Transfer,Standard,Yes,Yes,16,Venmo,Bi-Weekly
929,67,Male,Dress,Clothing,72,Arkansas,South,XL,Yellow,Winter,4.1,Yes,Bank Transfer,Store Pickup,Yes,Yes,7,Cash,Every 3 Months
930,59,Male,Boots,Footwear,36,Nebraska,Midwest,M,White,Fall,3,Yes,Venmo,2-Day Shipping,Yes,Yes,19,Debit Card,Fortnightly
931,26,Male,T-shirt,Clothing,36,Hawaii,West,L,Green,Fall,3,Yes,Credit Card,Store Pickup,Yes,Yes,16,Credit Card,Bi-Weekly
932,24,Male,Coat,Outerwear,42,Nebraska,Midwest,M,Silver,Winter,3.2,Yes,Cash,Standard,Yes,Yes,7,Bank Transfer,Fortnightly
933,62,Male,Skirt,Clothing,34,Indiana,Midwest,L,Blue,Winter,3,Yes,Venmo,Standard,Yes,Yes,5,Debit Card,Bi-Weekly
934,70,Male,Sneakers,Footwear,72,Colorado,West,M,Magenta,Spring,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,17,Debit Card,Monthly
935,45,Male,Jeans,Clothing,52,Oregon,West,S,Yellow,Spring,3.5,Yes,Bank Transfer,Express,Yes,Yes,9,Bank Transfer,Monthly
936,58,Male,Hoodie,Clothing,27,Ohio,Midwest,L,White,Fall,2.7,Yes,Credit Card,Store Pickup,Yes,Yes,10,Bank Transfer,Fortnightly
937,31,Male,Shoes,Footwear,76,Maine,Northeast,M,Pink,Summer,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,17,Cash,Weekly
938,32,Male,Shorts,Clothing,90,Iowa,Midwest,M,Magenta,Summer,4.6,Yes,Debit Card,Express,Yes,Yes,5,Venmo,Quarterly
939,36,Male,Blouse,Clothing,58,Wisconsin,Midwest,S,Teal,Fall,3.7,Yes,Bank Transfer,Free Shipping,Yes,Yes,19,Debit Card,Fortnightly
940,25,Male,T-shirt,Clothing,78,New York,Northeast,L,Indigo,Winter,4.3,Yes,Venmo,Next Day Air,Yes,Yes,18,Credit Card,Monthly
941,48,Male,Belt,Accessories,60,Colorado,West,S,Maroon,Spring,3.8,Yes,PayPal,Store Pickup,Yes,Yes,9,PayPal,Every 3 Months
942,39,Male,Handbag,Accessories,26,Illinois,Midwest,L,Black,Winter,2.7,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,7,PayPal,Every 3 Months
943,26,Male,Dress,Clothing,94,Arizona,West,M,Cyan,Winter,4.8,Yes,Cash,Express,Yes,Yes,18,PayPal,Bi-Weekly
944,32,Male,Hat,Accessories,23,Oklahoma,South,L,Cyan,Winter,2.6,Yes,PayPal,Next Day Air,Yes,Yes,13,Venmo,Fortnightly
945,54,Male,Belt,Accessories,93,Indiana,Midwest,S,Gray,Spring,4.8,Yes,Debit Card,Express,Yes,Yes,19,Cash,Bi-Weekly
946,38,Male,Boots,Footwear,50,Minnesota,Midwest,M,Violet,Summer,3.4,Yes,Debit Card,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months
947,46,Male,Coat,Outerwear,32,Pennsylvania,Northeast,XL,Blue,Spring,2.9,Yes,PayPal,Next Day Air,Yes,Yes,5,PayPal,Quarterly
948,57,Male,Blouse,Clothing,75,Indiana,Midwest,M,Charcoal,Winter,4.2,Yes,Cash,Store Pickup,Yes,Yes,6,Cash,Every 3 Months
949,49,Male,Hat,Accessories,53,Alabama,South,L,Olive,Summer,3.5,Yes,Venmo,Express,Yes,Yes,18,Venmo,Every 3 Months
950,33,Male,Jeans,Clothing,29,Montana,West,M,Olive,Summer,2.8,Yes,Cash,Standard,Yes,Yes,7,Venmo,Monthly
951,54,Male,Backpack,Accessories,38,New Mexico,West,XL,Turquoise,Winter,3.1,Yes,Cash,Free Shipping,Yes,Yes,7,PayPal,Quarterly
952,47,Male,Dress,Clothing,68,Alaska,West,M,Cyan,Summer,4,Yes,Venmo,Express,Yes,Yes,10,Bank Transfer,Monthly
953,36,Male,Hat,Accessories,21,Idaho,West,S,Red,Fall,2.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,14,PayPal,Monthly
954,68,Male,Sunglasses,Accessories,33,Utah,West,S,Cyan,Spring,2.9,Yes,Credit Card,2-Day Shipping,Yes,Yes,10,Venmo,Quarterly
955,60,Male,Hat,Accessories,68,Louisiana,South,S,Turquoise,Fall,4,Yes,Venmo,Standard,Yes,Yes,15,Credit Card,Every 3 Months
956,55,Male,Dress,Clothing,21,Mississippi,South,L,Lavender,Summer,2.6,Yes,Venmo,Free Shipping,Yes,Yes,15,PayPal,Monthly
957,29,Male,Shirt,Clothing,26,Mississippi,South,XL,Cyan,Spring,2.7,Yes,Venmo,2-Day Shipping,Yes,Yes,20,Debit Card,Quarterly
958,38,Male,Scarf,Accessories,84,Indiana,Midwest,XL,Violet,Spring,4.5,Yes,Bank Transfer,Store Pickup,Yes,Yes,5,Cash,Quarterly
959,70,Male,Sneakers,Footwear,94,Washington,West,XL,Beige,Winter,4.8,Yes,Cash,Free Shipping,Yes,Yes,11,Credit Card,Bi-Weekly
960,36,Male,Skirt,Clothing,53,Nevada,West,M,Cyan,Spring,3.5,Yes,Cash,Standard,Yes,Yes,20,Cash,Fortnightly
961,18,Male,Jewelry,Accessories,25,Louisiana,South,XL,Indigo,Spring,2.7,Yes,Debit Card,Standard,Yes,Yes,10,Venmo,Quarterly
962,62,Male,Boots,Footwear,65,Pennsylvania,Northeast,L,Olive,Fall,3.9,Yes,Venmo,Next Day Air,Yes,Yes,14,Debit Card,Quarterly
963,29,Male,Sunglasses,Accessories,75,Michigan,Midwest,L,Green,Spring,4.2,Yes,Cash,Standard,Yes,Yes,13,Debit Card,Fortnightly
964,21,Male,Boots,Footwear,98,South Carolina,South,L,Green,Spring,4.9,Yes,Cash,2-Day Shipping,Yes,Yes,13,Credit Card,Weekly
965,42,Male,Sandals,Footwear,57,Arizona,West,M,Beige,Spring,3.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,10,Venmo,Bi-Weekly
966,43,Male,Boots,Footwear,71,Delaware,Northeast,L,Black,Spring,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,11,Credit Card,Annually
967,58,Male,Dress,Clothing,63,Kentucky,Midwest,M,Brown,Spring,3.8,Yes,Cash,Express,Yes,Yes,11,Cash,Annually
968,27,Male,Hoodie,Clothing,43,Georgia,South,S,Silver,Summer,3.3,Yes,Debit Card,Store Pickup,Yes,Yes,5,Cash,Weekly
969,57,Male,Shorts,Clothing,33,North Carolina,South,L,Gray,Summer,2.9,Yes,Debit Card,Next Day Air,Yes,Yes,13,Bank Transfer,Quarterly
970,40,Male,Coat,Outerwear,26,California,West,S,Pink,Fall,2.7,Yes,Debit Card,Express,Yes,Yes,6,PayPal,Monthly
971,45,Male,Jeans,Clothing,80,California,West,S,Maroon,Winter,4.3,Yes,PayPal,Free Shipping,Yes,Yes,13,Cash,Monthly
972,47,Male,Sunglasses,Accessories,21,Indiana,Midwest,M,Cyan,Summer,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,13,Credit Card,Weekly
973,61,Male,Sneakers,Footwear,81,Colorado,West,L,Gold,Winter,4.4,Yes,Venmo,Standard,Yes,Yes,12,Credit Card,Weekly
974,60,Male,Jacket,Outerwear,32,Colorado,West,M,Teal,Fall,2.9,Yes,Venmo,2-Day Shipping,Yes,Yes,15,Bank Transfer,Quarterly
975,69,Male,Skirt,Clothing,71,North Carolina,South,M,Beige,Spring,4.1,Yes,Credit Card,2-Day Shipping,Yes,Yes,18,Bank Transfer,Monthly
976,58,Male,Sweater,Clothing,92,Washington,West,M,Olive,Summer,4.7,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,8,Bank Transfer,Weekly
977,34,Male,T-shirt,Clothing,67,Florida,South,M,Gray,Fall,4,Yes,PayPal,Express,Yes,Yes,18,Credit Card,Every 3 Months
978,20,Male,Belt,Accessories,29,Washington,West,M,Black,Spring,2.8,Yes,Credit Card,Express,Yes,Yes,4,Cash,Bi-Weekly
979,56,Male,Gloves,Accessories,29,Colorado,West,M,Turquoise,Summer,2.8,Yes,Cash,Standard,Yes,Yes,8,Credit Card,Weekly
980,64,Male,Hat,Accessories,48,New Hampshire,Northeast,S,Brown,Fall,3.4,Yes,Venmo,Store Pickup,Yes,Yes,7,Debit Card,Monthly
981,56,Male,Boots,Footwear,94,Maryland,Northeast,S,Magenta,Spring,4.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,20,PayPal,Every 3 Months
982,27,Male,Belt,Accessories,55,Maryland,Northeast,M,Silver,Spring,3.6,Yes,Debit Card,Next Day Air,Yes,Yes,8,Credit Card,Quarterly
983,35,Male,Coat,Outerwear,59,Texas,South,S,Red,Summer,3.7,Yes,Venmo,Standard,Yes,Yes,12,PayPal,Monthly
984,24,Male,Hat,Accessories,33,New Mexico,West,L,Indigo,Winter,2.9,Yes,Credit Card,Free Shipping,Yes,Yes,9,Venmo,Bi-Weekly
985,26,Male,Shoes,Footwear,37,Utah,West,M,Green,Summer,3.1,Yes,Cash,Free Shipping,Yes,Yes,16,Credit Card,Bi-Weekly
986,32,Male,Handbag,Accessories,27,West Virginia,South,M,Gray,Fall,2.7,Yes,Credit Card,Express,Yes,Yes,16,Bank Transfer,Annually
987,54,Male,Scarf,Accessories,65,Connecticut,Northeast,S,Peach,Spring,3.9,Yes,Credit Card,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
988,62,Male,Handbag,Accessories,39,West Virginia,South,M,Charcoal,Summer,3.2,Yes,PayPal,Express,Yes,Yes,9,PayPal,Weekly
989,50,Male,Pants,Clothing,83,Ohio,Midwest,M,Orange,Winter,4.4,Yes,Venmo,2-Day Shipping,Yes,Yes,17,PayPal,Fortnightly
990,70,Male,Shoes,Footwear,84,Texas,South,M,Beige,Spring,4.5,Yes,Bank Transfer,Store Pickup,Yes,Yes,6,Bank Transfer,Monthly
991,48,Male,Sunglasses,Accessories,96,Washington,West,S,Yellow,Spring,4.8,Yes,PayPal,Store Pickup,Yes,Yes,13,Cash,Weekly
992,20,Male,Shorts,Clothing,78,Wisconsin,Midwest,XL,White,Spring,4.3,Yes,Debit Card,Standard,Yes,Yes,19,Bank Transfer,Bi-Weekly
993,46,Male,Jacket,Outerwear,88,Louisiana,South,M,Gray,Winter,4.6,Yes,Credit Card,Express,Yes,Yes,20,Debit Card,Weekly
994,51,Male,Sandals,Footwear,98,Iowa,Midwest,M,Peach,Winter,4.9,Yes,Cash,Store Pickup,Yes,Yes,18,Cash,Weekly
995,53,Male,Shoes,Footwear,31,New York,Northeast,L,Violet,Fall,2.9,Yes,PayPal,Express,Yes,Yes,14,Debit Card,Monthly
996,44,Male,Jewelry,Accessories,53,Idaho,West,M,Magenta,Spring,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,16,Venmo,Weekly
997,29,Male,Sandals,Footwear,58,Delaware,Northeast,L,Maroon,Summer,3.7,Yes,Bank Transfer,Standard,Yes,Yes,18,Bank Transfer,Quarterly
998,64,Male,Pants,Clothing,50,Kentucky,Midwest,M,Cyan,Spring,3.5,Yes,Debit Card,Express,Yes,Yes,6,Cash,Fortnightly
999,51,Male,Shoes,Footwear,40,Connecticut,Northeast,M,White,Spring,3.2,Yes,Venmo,Next Day Air,Yes,Yes,18,Bank Transfer,Bi-Weekly
1000,50,Male,Socks,Clothing,50,New Mexico,West,L,Brown,Spring,3.4,Yes,Venmo,Standard,Yes,Yes,6,Debit Card,Monthly
1001,43,Male,Socks,Clothing,67,Georgia,South,M,Red,Winter,4,Yes,Credit Card,Express,Yes,Yes,9,Bank Transfer,Bi-Weekly
1002,61,Male,Dress,Clothing,33,Washington,West,M,Orange,Fall,3,Yes,Credit Card,Standard,Yes,Yes,12,Debit Card,Fortnightly
1003,55,Male,Shoes,Footwear,99,North Dakota,Midwest,M,White,Spring,5,Yes,Credit Card,Store Pickup,Yes,Yes,12,Bank Transfer,Bi-Weekly
1004,56,Male,Hat,Accessories,34,Ohio,Midwest,M,Green,Fall,3,Yes,Cash,Store Pickup,Yes,Yes,14,Cash,Bi-Weekly
1005,33,Male,Backpack,Accessories,90,Tennessee,South,M,Black,Summer,4.7,Yes,Cash,2-Day Shipping,Yes,Yes,16,Cash,Annually
1006,43,Male,Backpack,Accessories,55,New York,Northeast,M,Gold,Winter,3.6,Yes,Credit Card,Store Pickup,Yes,Yes,19,Debit Card,Bi-Weekly
1007,21,Male,Pants,Clothing,25,Michigan,Midwest,S,Lavender,Summer,2.7,Yes,Credit Card,Next Day Air,Yes,Yes,17,Venmo,Quarterly
1008,58,Male,Gloves,Accessories,40,Georgia,South,XL,Turquoise,Spring,3.2,Yes,Venmo,Standard,Yes,Yes,12,Credit Card,Annually
1009,41,Male,Scarf,Accessories,95,New Mexico,West,M,Pink,Spring,4.8,Yes,Cash,Store Pickup,Yes,Yes,17,PayPal,Annually
1010,39,Male,Hoodie,Clothing,28,Louisiana,South,M,Silver,Summer,2.8,Yes,Bank Transfer,Express,Yes,Yes,6,Venmo,Annually
1011,54,Male,Jeans,Clothing,23,South Dakota,Midwest,XL,Gray,Spring,2.6,Yes,PayPal,2-Day Shipping,Yes,Yes,5,Credit Card,Fortnightly
1012,43,Male,Backpack,Accessories,50,Montana,West,L,Indigo,Spring,3.4,Yes,PayPal,Next Day Air,Yes,Yes,5,Debit Card,Fortnightly
1013,28,Male,Sandals,Footwear,76,New Mexico,West,L,Teal,Summer,4.2,Yes,Cash,Express,Yes,Yes,7,Credit Card,Annually
1014,59,Male,Belt,Accessories,31,South Carolina,South,XL,Green,Summer,2.9,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,14,Venmo,Bi-Weekly
1015,28,Male,Shoes,Footwear,82,Ohio,Midwest,M,Violet,Summer,4.4,Yes,Bank Transfer,Standard,Yes,Yes,19,Debit Card,Fortnightly
1016,68,Male,Gloves,Accessories,91,North Carolina,South,M,Cyan,Summer,4.7,Yes,Debit Card,Standard,Yes,Yes,5,Cash,Weekly
1017,20,Male,Belt,Accessories,63,Idaho,West,XL,Blue,Summer,3.9,Yes,Cash,Express,Yes,Yes,6,Bank Transfer,Every 3 Months
1018,21,Male,Jacket,Outerwear,59,Oklahoma,South,L,Orange,Fall,3.7,Yes,Cash,Express,Yes,Yes,11,Credit Card,Annually
1019,50,Male,Dress,Clothing,23,Georgia,South,XL,Charcoal,Spring,2.6,Yes,Credit Card,Next Day Air,Yes,Yes,14,Cash,Weekly
1020,32,Male,Shirt,Clothing,55,Kentucky,Midwest,S,Beige,Winter,3.6,Yes,Debit Card,Standard,Yes,Yes,15,Venmo,Bi-Weekly
1021,24,Male,Scarf,Accessories,70,Delaware,Northeast,M,Black,Fall,4,Yes,Bank Transfer,Express,Yes,Yes,19,Debit Card,Annually
1022,55,Male,Coat,Outerwear,25,Massachusetts,Northeast,S,Lavender,Winter,2.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,10,PayPal,Weekly
1023,61,Male,Handbag,Accessories,71,Nebraska,Midwest,M,Lavender,Winter,4.1,Yes,Cash,Store Pickup,Yes,Yes,8,Cash,Annually
1024,61,Male,Sunglasses,Accessories,60,Maine,Northeast,S,Turquoise,Winter,3.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,14,Bank Transfer,Every 3 Months
1025,28,Male,T-shirt,Clothing,62,Pennsylvania,Northeast,M,Purple,Summer,3.8,Yes,Debit Card,Free Shipping,Yes,Yes,13,Venmo,Quarterly
1026,60,Male,Shirt,Clothing,46,Nebraska,Midwest,M,Olive,Winter,3.4,Yes,Bank Transfer,Free Shipping,Yes,Yes,17,Credit Card,Annually
1027,49,Male,Handbag,Accessories,54,Virginia,South,L,Turquoise,Winter,3.6,Yes,Venmo,Express,Yes,Yes,19,PayPal,Bi-Weekly
1028,33,Male,Jewelry,Accessories,71,Ohio,Midwest,L,Teal,Summer,4.1,Yes,Cash,Next Day Air,Yes,Yes,18,Cash,Monthly
1029,45,Male,Hoodie,Clothing,94,Nebraska,Midwest,S,Lavender,Summer,4.8,Yes,Venmo,Standard,Yes,Yes,7,Cash,Fortnightly
1030,29,Male,Gloves,Accessories,55,Ohio,Midwest,M,Purple,Spring,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,4,Venmo,Bi-Weekly
1031,58,Male,Coat,Outerwear,34,Kentucky,Midwest,L,Blue,Winter,3,Yes,Credit Card,Next Day Air,Yes,Yes,18,Debit Card,Quarterly
1032,22,Male,Sandals,Footwear,39,Tennessee,South,M,Teal,Spring,3.1,Yes,Cash,Free Shipping,Yes,Yes,10,Cash,Quarterly
1033,55,Male,Boots,Footwear,64,Maine,Northeast,M,Lavender,Fall,3.9,Yes,Bank Transfer,Free Shipping,Yes,Yes,7,Credit Card,Quarterly
1034,19,Male,Pants,Clothing,64,Montana,West,S,Silver,Spring,3.9,Yes,Credit Card,Free Shipping,Yes,Yes,10,Bank Transfer,Quarterly
1035,68,Male,Socks,Clothing,98,Maryland,Northeast,M,Olive,Fall,4.9,Yes,Venmo,Next Day Air,Yes,Yes,6,Bank Transfer,Weekly
1036,61,Male,Blouse,Clothing,65,Georgia,South,M,Brown,Fall,3.9,Yes,Venmo,Express,Yes,Yes,18,Venmo,Annually
1037,68,Male,Handbag,Accessories,41,Hawaii,West,M,Yellow,Fall,3.2,Yes,Credit Card,2-Day Shipping,Yes,Yes,9,Bank Transfer,Monthly
1038,52,Male,Jewelry,Accessories,66,Rhode Island,Northeast,XL,Brown,Spring,3.9,Yes,Bank Transfer,Standard,Yes,Yes,5,Debit Card,Quarterly
1039,41,Male,Pants,Clothing,88,Nebraska,Midwest,XL,Cyan,Fall,4.6,Yes,Bank Transfer,Express,Yes,Yes,15,Bank Transfer,Weekly
1040,29,Male,Belt,Accessories,93,Michigan,Midwest,M,Magenta,Fall,4.8,Yes,PayPal,Standard,Yes,Yes,9,Venmo,Monthly
1041,68,Male,Jeans,Clothing,99,North Carolina,South,S,Magenta,Fall,4.9,Yes,Venmo,Next Day Air,Yes,Yes,4,Cash,Fortnightly
1042,36,Male,Shirt,Clothing,66,Minnesota,Midwest,M,Orange,Summer,3.9,Yes,Venmo,Next Day Air,Yes,Yes,5,Cash,Fortnightly
1043,55,Male,Belt,Accessories,61,Maryland,Northeast,M,Maroon,Spring,3.8,Yes,Venmo,Next Day Air,Yes,Yes,16,Credit Card,Weekly
1044,28,Male,Jeans,Clothing,98,Hawaii,West,M,Green,Spring,4.9,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,15,Debit Card,Fortnightly
1045,39,Male,Jeans,Clothing,30,Oregon,West,L,Teal,Summer,2.9,Yes,Credit Card,Next Day Air,Yes,Yes,6,Bank Transfer,Every 3 Months
1046,54,Male,Sweater,Clothing,91,New Mexico,West,L,Black,Fall,4.7,Yes,Cash,2-Day Shipping,Yes,Yes,16,PayPal,Bi-Weekly
1047,40,Male,Sneakers,Footwear,87,Illinois,Midwest,M,Magenta,Winter,4.6,Yes,Credit Card,Standard,Yes,Yes,4,Venmo,Annually
1048,31,Male,Socks,Clothing,23,Utah,West,S,Olive,Fall,2.6,Yes,Debit Card,Standard,Yes,Yes,7,Credit Card,Fortnightly
1049,30,Male,Socks,Clothing,100,Maine,Northeast,L,Yellow,Fall,5,Yes,Cash,Standard,Yes,Yes,15,Venmo,Fortnightly
1050,45,Male,Sunglasses,Accessories,77,Virginia,South,S,Purple,Fall,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,7,Cash,Quarterly
1051,48,Male,Sneakers,Footwear,42,Florida,South,M,Beige,Winter,3.2,Yes,Credit Card,Next Day Air,Yes,Yes,13,Venmo,Monthly
1052,45,Male,Socks,Clothing,34,Ohio,Midwest,M,Indigo,Fall,3,Yes,PayPal,Free Shipping,Yes,Yes,11,PayPal,Annually
1053,60,Male,Shoes,Footwear,31,Virginia,South,XL,Pink,Fall,2.9,Yes,Venmo,2-Day Shipping,Yes,Yes,7,Credit Card,Fortnightly
1054,59,Male,Blouse,Clothing,89,Kansas,Midwest,M,Blue,Spring,4.6,No,Cash,2-Day Shipping,Yes,Yes,14,Debit Card,Bi-Weekly
1055,18,Male,Shorts,Clothing,73,Arkansas,South,L,Cyan,Winter,4.1,No,Debit Card,Express,Yes,Yes,19,PayPal,Quarterly
1056,70,Male,Jacket,Outerwear,63,Massachusetts,Northeast,M,Orange,Spring,3.9,No,PayPal,Next Day Air,Yes,Yes,5,Debit Card,Annually
1057,20,Male,Sweater,Clothing,44,Idaho,West,L,Black,Winter,3.3,No,Debit Card,2-Day Shipping,Yes,Yes,13,Venmo,Fortnightly
1058,65,Male,Jacket,Outerwear,48,Wisconsin,Midwest,S,Maroon,Spring,3.4,No,Bank Transfer,2-Day Shipping,Yes,Yes,5,Credit Card,Weekly
1059,29,Male,Scarf,Accessories,25,New Mexico,West,L,Violet,Summer,2.7,No,Credit Card,Next Day Air,Yes,Yes,7,Bank Transfer,Every 3 Months
1060,22,Male,Jacket,Outerwear,61,North Carolina,South,M,Beige,Winter,3.8,No,Venmo,Standard,Yes,Yes,7,Debit Card,Monthly
1061,27,Male,Sweater,Clothing,81,Iowa,Midwest,S,Gray,Summer,4.4,No,PayPal,Next Day Air,Yes,Yes,7,Debit Card,Every 3 Months
1062,36,Male,Coat,Outerwear,67,Idaho,West,M,Gray,Summer,4,No,Debit Card,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
1063,59,Male,Boots,Footwear,74,Ohio,Midwest,M,Brown,Fall,4.2,No,Venmo,Next Day Air,Yes,Yes,15,Debit Card,Every 3 Months
